injection_id,tic,split,label,label_source,signal_family,period_d,t0_bjd,duration_min,depth,n_good_in_transit,h5_group
inj_000188,1551559757,test,planet_like,injection,roche_boundary,0.30069146816885717,2459850.9181358744,3.088581163032699,0.08073235348228586,84,/injections/inj_000188
inj_000189,1201118625,test,planet_like,injection,wd1856_like,1.104647851766977,2459837.833191886,9.898356135453977,0.3083191409305113,71,/injections/inj_000189
inj_000190,1551702709,train,planet_like,injection,short_deep,0.12919882056372622,2459852.583990491,15.804261538935313,0.03838164279794487,1006,/injections/inj_000190
inj_000191,1551434493,train,planet_like,injection,roche_boundary,0.28188561424589376,2459841.219815758,10.222500080941773,0.1793195133376948,291,/injections/inj_000191
inj_000192,1551578658,test,planet_like,injection,wd1856_like,0.8883941801666816,2459852.4602736244,7.095360199248353,0.1173622546785041,65,/injections/inj_000192
inj_000193,1551553656,train,planet_like,injection,short_deep,0.2752132997795458,2459843.826576928,9.461753305750126,0.1683134221484992,279,/injections/inj_000193
inj_000194,1551598066,train,planet_like,injection,roche_boundary,0.21266285104517826,2459841.671648699,12.277434085168451,0.03798545941390169,467,/injections/inj_000194
inj_000195,1201118255,validation,planet_like,injection,wd1856_like,0.9784015847208025,2459847.5613552914,7.208082164346613,0.19183102837211186,56,/injections/inj_000195
inj_000196,1551230614,test,planet_like,injection,short_deep,0.26906810947134674,2459847.8759952616,3.403194619828615,0.4780708440909136,101,/injections/inj_000196
inj_000197,1551566503,test,planet_like,injection,roche_boundary,0.25226210965652973,2459825.357519297,3.6697071277063946,0.20405781762357786,121,/injections/inj_000197
inj_000198,1551741091,validation,planet_like,injection,wd1856_like,1.9064342991769463,2459839.4308943087,7.412520375646238,0.3905294429660113,32,/injections/inj_000198
inj_000199,1551636908,train,planet_like,injection,short_deep,0.19136096885490117,2459829.37833802,7.996084375273228,0.26573251240598095,330,/injections/inj_000199
inj_000200,1551411829,train,planet_like,injection,roche_boundary,0.2858318104279829,2459831.274780237,11.050220008758394,0.22152286450091455,313,/injections/inj_000200
inj_000201,1551551504,train,planet_like,injection,wd1856_like,1.8209319737273926,2459836.4266774883,4.710318532350626,0.24701146231377885,23,/injections/inj_000201
inj_000202,1551553471,train,planet_like,injection,short_deep,0.6400060279458866,2459852.2649836256,13.02641763519469,0.19193788797358138,163,/injections/inj_000202
inj_000203,1551511150,test,planet_like,injection,roche_boundary,0.2965930789165463,2459851.9809686313,12.997039125793005,0.25857026210740675,347,/injections/inj_000203
inj_000204,1201233166,train,planet_like,injection,wd1856_like,1.5963607404312634,2459826.6473070877,10.428797806265106,0.39163787806721656,50,/injections/inj_000204
inj_000205,1551751988,train,planet_like,injection,short_deep,0.1375795963295006,2459843.2023004866,4.936899361648122,0.20333467024222507,293,/injections/inj_000205
inj_000206,1551390822,train,planet_like,injection,roche_boundary,0.3426257151716336,2459850.816268939,11.929367620370662,0.020741978221988,277,/injections/inj_000206
inj_000207,1551226026,train,planet_like,injection,wd1856_like,2.2850498266968353,2459831.2951501277,5.185418652010779,0.12111149488477004,17,/injections/inj_000207
inj_000208,1551696421,train,planet_like,injection,short_deep,0.819659956309191,2459841.619278676,9.207820860157076,0.1933945660327214,90,/injections/inj_000208
inj_000209,1551306747,train,planet_like,injection,roche_boundary,0.2655527968345558,2459839.9384187027,14.331843652426825,0.2587455167733833,440,/injections/inj_000209
inj_000210,1201233511,train,planet_like,injection,wd1856_like,0.8193783514260451,2459836.184224157,4.426875635440318,0.5080350713975071,39,/injections/inj_000210
inj_000211,1551462259,train,planet_like,injection,short_deep,0.4885807171762163,2459831.231261523,18.59935563323986,0.3201402237097548,298,/injections/inj_000211
inj_000212,1551752487,validation,planet_like,injection,roche_boundary,0.26344366341860515,2459833.454902577,8.782505863968849,0.05338688165754003,275,/injections/inj_000212
inj_000213,1271336033,train,planet_like,injection,wd1856_like,1.4525899684027146,2459842.385981505,10.880076796689503,0.3840284035141977,60,/injections/inj_000213
inj_000214,1551564634,test,planet_like,injection,short_deep,0.43817432230201536,2459829.474294332,12.206106157241665,0.3782900978773803,226,/injections/inj_000214
inj_000215,1551275518,train,planet_like,injection,roche_boundary,0.2770820640048019,2459842.4646410546,14.07275290987203,0.21600647069057854,412,/injections/inj_000215
inj_000216,1551760928,train,planet_like,injection,wd1856_like,0.9750209642447003,2459833.92425928,6.684876405839235,0.3311857446453353,56,/injections/inj_000216
inj_000217,1551304764,train,planet_like,injection,short_deep,0.2949375119619799,2459835.85899528,18.383985263701767,0.20142007150543703,501,/injections/inj_000217
inj_000218,1551622574,test,planet_like,injection,roche_boundary,0.1835807747224475,2459847.541135701,11.828768814707795,0.17817261721741393,517,/injections/inj_000218
inj_000219,190621255,test,planet_like,injection,wd1856_like,1.029637288790793,2459840.6558508356,9.716915592218683,0.4119873376910175,61,/injections/inj_000219
inj_000220,1551731401,train,planet_like,injection,short_deep,0.12695889594302223,2459845.883180488,18.504824016194092,0.3922175721300688,1192,/injections/inj_000220
inj_000221,1551455223,test,planet_like,injection,roche_boundary,0.29951706977929404,2459847.6534121432,8.438816994280142,0.14025721120760948,227,/injections/inj_000221
inj_000222,1551668669,train,planet_like,injection,wd1856_like,1.7295624733277306,2459827.8002920714,8.861192800029034,0.51273839987002,42,/injections/inj_000222
inj_000223,1551326559,train,planet_like,injection,short_deep,0.16643265521884437,2459827.5977042355,10.643992775655484,0.35733482260803073,518,/injections/inj_000223
inj_000224,1551488353,train,planet_like,injection,roche_boundary,0.2691144468855098,2459843.3361027157,5.262447943569604,0.2981014804375037,158,/injections/inj_000224
inj_000225,1201115436,train,planet_like,injection,wd1856_like,1.1111797141113164,2459845.2343935412,7.135502522573004,0.4499045205264798,45,/injections/inj_000225
inj_000226,1551291100,train,planet_like,injection,short_deep,0.22603449687505953,2459839.374792498,14.171919828748674,0.062386170715617716,506,/injections/inj_000226
inj_000227,1551741426,validation,planet_like,injection,roche_boundary,0.2927161815760875,2459851.319498409,5.636709759305191,0.06454972016890163,159,/injections/inj_000227
inj_000228,1551563513,validation,planet_like,injection,wd1856_like,1.4485862338990396,2459838.1790252146,9.024743222287928,0.4114721159976743,52,/injections/inj_000228
inj_000229,194061710,train,planet_like,injection,short_deep,0.1656982252912437,2459849.044576713,5.99032332262616,0.37257594083743195,287,/injections/inj_000229
inj_000230,1271209436,train,planet_like,injection,roche_boundary,0.19014717045267654,2459837.572538518,5.145609444552198,0.07528595165786114,198,/injections/inj_000230
inj_000231,1551561914,train,planet_like,injection,wd1856_like,1.702807519521646,2459841.025607604,6.753059639734257,0.5293840056947503,34,/injections/inj_000231
inj_000232,1551227575,train,planet_like,injection,short_deep,0.33670766781978173,2459841.7197043123,12.55768372736749,0.4236166871975885,284,/injections/inj_000232
inj_000233,1201234351,train,planet_like,injection,roche_boundary,0.21161631885662563,2459831.321215995,5.484891709247107,0.25653374683481395,188,/injections/inj_000233
inj_000234,1271209406,train,planet_like,injection,wd1856_like,0.9376281147561536,2459833.096955364,8.087538507164979,0.22773966382078326,58,/injections/inj_000234
inj_000235,611160563,train,planet_like,injection,short_deep,0.8136038487757569,2459840.3456025054,16.909740987220832,0.07896536787168892,156,/injections/inj_000235
inj_000236,197769321,train,planet_like,injection,roche_boundary,0.21931240950274883,2459840.5038840333,10.918633583699327,0.06628041220334183,406,/injections/inj_000236
inj_000237,1551396057,test,planet_like,injection,wd1856_like,1.6739194395872823,2459851.473345162,7.924830384286195,0.12216749330531536,40,/injections/inj_000237
inj_000238,1551743478,train,planet_like,injection,short_deep,0.8084776684038892,2459844.0292588584,18.98776940073084,0.08587130026998363,193,/injections/inj_000238
inj_000239,1551378319,train,planet_like,injection,roche_boundary,0.33975564248006335,2459847.9971333686,11.373115945727589,0.19405827860828426,276,/injections/inj_000239
inj_000240,1551230614,test,planet_like,injection,wd1856_like,2.104105979698459,2459830.446033677,10.91764253199328,0.27929670744883417,39,/injections/inj_000240
inj_000241,1551390393,train,planet_like,injection,short_deep,1.0922017931226864,2459841.867031728,18.638213642325063,0.11851383136831972,140,/injections/inj_000241
inj_000242,1551501115,validation,planet_like,injection,roche_boundary,0.28539983735364904,2459852.456323893,4.7688756322821995,0.19474506181011123,135,/injections/inj_000242
inj_000243,1551356178,train,planet_like,injection,wd1856_like,1.2955783204904587,2459828.5888492917,7.324935218782721,0.2779558094876886,44,/injections/inj_000243
inj_000244,1201110561,train,planet_like,injection,short_deep,0.22420909752352508,2459846.5546089755,13.50827875683599,0.09820710813570775,437,/injections/inj_000244
inj_000245,1551366294,train,planet_like,injection,roche_boundary,0.20303365177440352,2459827.3163471776,13.351990794282163,0.24537203473457275,538,/injections/inj_000245
inj_000246,1551364110,train,planet_like,injection,wd1856_like,0.9660418629278275,2459834.1657329956,9.658184495958249,0.32317444798202644,84,/injections/inj_000246
inj_000247,188908034,train,planet_like,injection,short_deep,0.15117007914702604,2459845.742311284,19.34947221389834,0.21978322238294357,1045,/injections/inj_000247
inj_000248,199574211,validation,planet_like,injection,roche_boundary,0.19006022994146202,2459844.279488017,10.619476152308689,0.038518495837220536,441,/injections/inj_000248
inj_000249,1551564040,test,planet_like,injection,wd1856_like,1.9133295887942672,2459828.726358037,11.501395800634652,0.24612353315478264,42,/injections/inj_000249
inj_000250,1551515462,train,planet_like,injection,short_deep,0.5939269137327108,2459829.0423942343,6.627427247368478,0.11969724850863156,90,/injections/inj_000250
inj_000251,1551332737,train,planet_like,injection,roche_boundary,0.32991727825688927,2459843.0386844124,4.2698072200802315,0.2347208052985862,104,/injections/inj_000251
inj_000252,1551659257,train,planet_like,injection,wd1856_like,2.4637892633243306,2459840.455221585,11.958858037753005,0.16165464098345939,43,/injections/inj_000252
inj_000253,1551247395,train,planet_like,injection,short_deep,0.48177016019115404,2459832.1639287076,19.31000063030553,0.2527374426002412,330,/injections/inj_000253
inj_000254,1551395445,train,planet_like,injection,roche_boundary,0.2516856904029999,2459840.450154076,14.511152152253821,0.14912715714141322,469,/injections/inj_000254
inj_000255,1201233166,train,planet_like,injection,wd1856_like,1.218999718825383,2459842.7638539416,10.334622017958026,0.3316426741809099,61,/injections/inj_000255
inj_000256,1551470506,train,planet_like,injection,short_deep,0.3778645341361504,2459826.1809409694,16.750326886295735,0.1149234210998848,357,/injections/inj_000256
inj_000257,1201305778,train,planet_like,injection,roche_boundary,0.3108816391680916,2459841.643437483,3.724176933596145,0.2126668675457601,86,/injections/inj_000257
inj_000258,611103857,train,planet_like,injection,wd1856_like,1.4654176984177456,2459830.996603601,9.74166183264673,0.1530110461327827,52,/injections/inj_000258
inj_000259,1551311020,train,planet_like,injection,short_deep,0.1549244262852487,2459828.1220043,18.370865222437317,0.4474133057970182,975,/injections/inj_000259
inj_000260,1551380900,train,planet_like,injection,roche_boundary,0.214627442011692,2459828.3023623293,5.426234206194984,0.124027764626647,206,/injections/inj_000260
inj_000261,1201233919,train,planet_like,injection,wd1856_like,1.459388241005668,2459830.5535715804,8.790859788727861,0.1608296814688645,48,/injections/inj_000261
inj_000262,1551469022,train,planet_like,injection,short_deep,0.1788645736442128,2459840.318410698,15.567523599615752,0.46267922982114895,694,/injections/inj_000262
inj_000263,1201238278,train,planet_like,injection,roche_boundary,0.19288201628096552,2459833.5468252813,4.099296956324441,0.20725827214122833,154,/injections/inj_000263
inj_000264,1551642238,train,planet_like,injection,wd1856_like,1.665885155596246,2459825.3265168695,8.308925745172699,0.13106887896412417,39,/injections/inj_000264
inj_000265,1201239040,test,planet_like,injection,short_deep,0.8029973250116226,2459835.9756237627,19.227752269346677,0.38690806545488,179,/injections/inj_000265
inj_000266,1271207478,test,planet_like,injection,roche_boundary,0.26747121958319797,2459838.2244998673,6.445449765792367,0.16466578990090744,178,/injections/inj_000266
inj_000267,1551484602,train,planet_like,injection,wd1856_like,1.1715462986496061,2459842.868711135,9.597049543961472,0.11425233783273532,69,/injections/inj_000267
inj_000268,1201307286,train,planet_like,injection,short_deep,0.16972794498092647,2459830.469136605,13.519412245166631,0.24288746373434714,558,/injections/inj_000268
inj_000269,1551216335,train,planet_like,injection,roche_boundary,0.3218740253199292,2459836.9770116624,7.693198762621019,0.22922875280967578,192,/injections/inj_000269
inj_000270,1201089706,validation,planet_like,injection,wd1856_like,1.3310731960427622,2459851.9865076332,11.467281112798178,0.3214661517984511,61,/injections/inj_000270
inj_000271,1201307558,validation,planet_like,injection,short_deep,0.21126148888270438,2459825.2815106963,8.418685239209815,0.317086478408382,278,/injections/inj_000271
inj_000272,1551700277,train,planet_like,injection,roche_boundary,0.1919635418350769,2459839.7621704084,6.490062203494109,0.232417985772872,275,/injections/inj_000272
inj_000273,1201236990,train,planet_like,injection,wd1856_like,1.4464846218164726,2459832.913044415,8.780398053533222,0.18697284098375827,39,/injections/inj_000273
inj_000274,1551764004,train,planet_like,injection,short_deep,0.1733847333693317,2459844.232287328,6.506133178310526,0.09121884838435798,309,/injections/inj_000274
inj_000275,1271208380,train,planet_like,injection,roche_boundary,0.34810098914069165,2459848.9990967214,4.120144177622888,0.05369091061196335,90,/injections/inj_000275
inj_000276,1551456101,train,planet_like,injection,wd1856_like,2.082342099086724,2459827.061652124,6.158606860713788,0.4820719540777955,23,/injections/inj_000276
inj_000277,1551220603,test,planet_like,injection,short_deep,0.13894226037078303,2459836.171864387,8.249513119276505,0.4859002304170099,472,/injections/inj_000277
inj_000278,611190313,train,planet_like,injection,roche_boundary,0.21082358789995176,2459830.1122344816,11.17168328760257,0.12609225122336026,428,/injections/inj_000278
inj_000279,1551409495,train,planet_like,injection,wd1856_like,0.9252862794765061,2459841.3628463205,10.264111630431685,0.1653236539714173,87,/injections/inj_000279
inj_000280,1551224784,train,planet_like,injection,short_deep,0.8984926473062081,2459831.047775467,12.88504560558421,0.20542846520096042,116,/injections/inj_000280
inj_000281,1551321491,train,planet_like,injection,roche_boundary,0.20066577359759044,2459835.035653861,7.441442566132104,0.2955560898936788,302,/injections/inj_000281
inj_000282,1551392693,test,planet_like,injection,wd1856_like,1.7843646730189133,2459843.0299499976,8.602822521756368,0.3432878626451689,41,/injections/inj_000282
inj_000283,1551747767,train,planet_like,injection,short_deep,0.2212836688043942,2459830.6324937805,17.63342960088356,0.35606021035270985,652,/injections/inj_000283
inj_000284,1551305088,validation,planet_like,injection,roche_boundary,0.24498873589920572,2459846.5096802646,10.946669113226012,0.064718001052139,361,/injections/inj_000284
inj_000285,1551266248,train,planet_like,injection,wd1856_like,1.3760592649203107,2459834.347284647,6.161619410334424,0.1498933781665283,36,/injections/inj_000285
inj_000286,1551174856,train,planet_like,injection,short_deep,0.21243840909914102,2459830.9796052277,8.499839991511351,0.09773099356767774,326,/injections/inj_000286
inj_000287,1551600953,train,planet_like,injection,roche_boundary,0.21204667420268034,2459834.6242161626,13.139622936759967,0.26560699441085023,506,/injections/inj_000287
inj_000288,162462912,train,planet_like,injection,wd1856_like,1.7627319567885202,2459837.026229787,4.425287798331146,0.4457134713073759,22,/injections/inj_000288
inj_000289,1551676051,test,planet_like,injection,short_deep,0.37820573151523323,2459828.456975594,12.726050568450173,0.3888825512138746,275,/injections/inj_000289
inj_000290,1551567777,train,planet_like,injection,roche_boundary,0.259999786779631,2459826.150611576,12.207531996823022,0.2950381107017672,378,/injections/inj_000290
inj_000291,1551415472,train,planet_like,injection,wd1856_like,1.8364835438627696,2459837.838651308,6.232619264370543,0.2286684836318033,28,/injections/inj_000291
inj_000292,1271333919,train,planet_like,injection,short_deep,0.3347982846634301,2459844.9453280936,18.152043973271184,0.4219218858758632,436,/injections/inj_000292
inj_000293,1201290778,train,planet_like,injection,roche_boundary,0.2042917219634452,2459839.0021390435,12.70420952675983,0.0730326874064788,439,/injections/inj_000293
inj_000294,1551207323,train,planet_like,injection,wd1856_like,2.4720454806419667,2459833.528271921,4.284727260088694,0.2521853178265136,14,/injections/inj_000294
inj_000295,1551666416,test,planet_like,injection,short_deep,0.35239235262336754,2459829.93309053,4.297844000347359,0.29885533322894864,103,/injections/inj_000295
inj_000296,1271204229,validation,planet_like,injection,roche_boundary,0.22830423174204795,2459850.3133962937,14.344077962898236,0.25636457723565836,465,/injections/inj_000296
inj_000297,1551487500,test,planet_like,injection,wd1856_like,0.8102989382426274,2459844.3238353743,6.642449581289171,0.0628564558057574,64,/injections/inj_000297
inj_000298,1551511311,train,planet_like,injection,short_deep,0.3422746187105225,2459832.8567306083,5.503019626902965,0.39978586357908164,133,/injections/inj_000298
inj_000299,1551392775,validation,planet_like,injection,roche_boundary,0.24685417676313706,2459838.5887694573,6.818535525247629,0.19254564982442682,226,/injections/inj_000299
inj_000300,1551233525,validation,planet_like,injection,wd1856_like,1.0099882947708865,2459843.331704469,9.267064008926397,0.4383805192856974,75,/injections/inj_000300
inj_000301,1551741426,validation,planet_like,injection,short_deep,0.14484017265906637,2459840.7731899074,15.735115287402552,0.44350363791921643,895,/injections/inj_000301
inj_000302,1551276970,train,planet_like,injection,roche_boundary,0.24865939667084097,2459853.073310857,12.704388632578967,0.15586612215726495,419,/injections/inj_000302
inj_000303,1551635913,train,planet_like,injection,wd1856_like,0.8399837343387356,2459828.9114550594,5.400328180949573,0.26667488238680603,54,/injections/inj_000303
inj_000304,1551403545,train,planet_like,injection,short_deep,0.15372404504907086,2459833.002548465,17.988607245179104,0.11965186857442295,947,/injections/inj_000304
inj_000305,1551406871,test,planet_like,injection,roche_boundary,0.28517693612366907,2459839.1361086145,11.452810895787602,0.08728984757107702,330,/injections/inj_000305
inj_000306,1551423306,train,planet_like,injection,wd1856_like,1.5701620840312356,2459846.630586677,11.285090692256574,0.30938707004398464,61,/injections/inj_000306
inj_000307,194061710,train,planet_like,injection,short_deep,1.0096228857705294,2459836.2815372883,16.823722970937634,0.21671883381914647,135,/injections/inj_000307
inj_000308,1271207175,train,planet_like,injection,roche_boundary,0.21879272472930972,2459838.720638607,8.987206667949627,0.24832591317730857,303,/injections/inj_000308
inj_000309,1201308505,test,planet_like,injection,wd1856_like,1.2414050671563543,2459827.866764819,9.152458559152404,0.32267087803383104,57,/injections/inj_000309
inj_000310,1551538951,train,planet_like,injection,short_deep,0.9612830270129877,2459848.9578653015,14.464986447136337,0.48763705478057273,117,/injections/inj_000310
inj_000311,1271330155,train,planet_like,injection,roche_boundary,0.29085993861915904,2459851.9552367143,14.064105692811008,0.03262535238688909,379,/injections/inj_000311
inj_000312,1201238235,train,planet_like,injection,wd1856_like,1.3970564003435069,2459827.257835838,7.8616837760147735,0.17928607660561513,41,/injections/inj_000312
inj_000313,1201235175,train,planet_like,injection,short_deep,1.4357914439504038,2459852.5042506754,7.1051496094659825,0.20033869263373272,37,/injections/inj_000313
inj_000314,1201110758,test,planet_like,injection,roche_boundary,0.1984527478349197,2459847.076145913,9.426343750452121,0.13930896607256366,363,/injections/inj_000314
inj_000315,1551559757,test,planet_like,injection,wd1856_like,2.074017328898614,2459847.031241279,6.44833380280317,0.23449548106484885,23,/injections/inj_000315
inj_000316,1551524261,train,planet_like,injection,short_deep,0.3605089814906593,2459837.432532734,12.979841025902902,0.4148393530848534,292,/injections/inj_000316
inj_000317,100675596,train,planet_like,injection,roche_boundary,0.3238926739923232,2459839.593730161,7.122535304200131,0.10877498441060557,176,/injections/inj_000317
inj_000318,1551410789,train,planet_like,injection,wd1856_like,0.9695370875891406,2459834.6478466196,7.739892903694333,0.14260196707332662,62,/injections/inj_000318
inj_000319,1551484705,train,planet_like,injection,short_deep,0.2429994893767987,2459836.0067350757,7.99236887209401,0.07770250578367864,272,/injections/inj_000319
inj_000320,160312442,train,planet_like,injection,roche_boundary,0.27503902087708954,2459845.6521163434,9.217971017230726,0.15477135111661638,269,/injections/inj_000320
inj_000321,1551715639,train,planet_like,injection,wd1856_like,1.3473049420884422,2459851.273028827,9.547179802336057,0.27051998305240904,60,/injections/inj_000321
inj_000322,1551524261,train,planet_like,injection,short_deep,0.2761443478537147,2459844.8060123282,16.20384173572944,0.42739889126810926,470,/injections/inj_000322
inj_000323,1551477262,train,planet_like,injection,roche_boundary,0.3353878690389351,2459837.2112802267,7.540145484095809,0.061735762003951616,182,/injections/inj_000323
inj_000324,129562195,train,planet_like,injection,wd1856_like,1.7385316629846086,2459840.316801669,9.377351025596809,0.12919633820765064,41,/injections/inj_000324
inj_000325,1551701821,validation,planet_like,injection,short_deep,0.5241535189243742,2459840.6275138925,10.507133860045336,0.07660448778772722,164,/injections/inj_000325
inj_000326,1551586496,validation,planet_like,injection,roche_boundary,0.20742038963375517,2459844.5231164126,14.404809792625844,0.21463728212976002,560,/injections/inj_000326
inj_000327,1271207478,test,planet_like,injection,wd1856_like,1.9239713083571157,2459835.49934257,7.339186406636902,0.31989062369956467,29,/injections/inj_000327
inj_000328,1271333919,train,planet_like,injection,short_deep,0.2895791176912016,2459850.110926235,17.579840550954252,0.15378982990928888,485,/injections/inj_000328
inj_000329,1551503459,train,planet_like,injection,roche_boundary,0.3023354618218649,2459844.5361889447,8.777863776430454,0.10011282283686856,234,/injections/inj_000329
inj_000330,1551317187,test,planet_like,injection,wd1856_like,2.4492695263598656,2459834.417950254,5.605186095272422,0.16187614510734866,19,/injections/inj_000330
inj_000331,1551380146,train,planet_like,injection,short_deep,0.23431662256475064,2459842.719032693,6.108948159144065,0.42864443754667225,214,/injections/inj_000331
inj_000332,1551297584,test,planet_like,injection,roche_boundary,0.22594434323903215,2459843.163615334,6.261700153305872,0.04667657457244004,227,/injections/inj_000332
inj_000333,1551506051,train,planet_like,injection,wd1856_like,2.2867815675419103,2459828.7643097052,10.848926829170441,0.19749791337165779,36,/injections/inj_000333
inj_000334,1551686652,train,planet_like,injection,short_deep,0.2582192418645004,2459831.027217923,10.765588276536796,0.062400239423723775,343,/injections/inj_000334
inj_000335,1201111138,train,planet_like,injection,roche_boundary,0.29765186233926005,2459847.040385441,5.923525175516408,0.08841692557661539,156,/injections/inj_000335
inj_000336,1551473436,train,planet_like,injection,wd1856_like,0.8916017545674567,2459848.4880482485,11.360950402871513,0.28945799459528365,104,/injections/inj_000336
inj_000337,1551444770,train,planet_like,injection,short_deep,0.26850289231500485,2459835.225274981,3.4639821175199605,0.49927805160843386,108,/injections/inj_000337
inj_000338,1551742401,train,planet_like,injection,roche_boundary,0.2133389747261852,2459847.505883903,14.55201460815015,0.07910981506696295,560,/injections/inj_000338
inj_000339,1551703377,train,planet_like,injection,wd1856_like,0.8483258328341998,2459847.818344702,11.578577444940104,0.37700162178439167,115,/injections/inj_000339
inj_000340,1551696421,train,planet_like,injection,short_deep,0.567397109231621,2459828.672932199,5.873176042235335,0.058712916941264306,87,/injections/inj_000340
inj_000341,1551415917,train,planet_like,injection,roche_boundary,0.21400238211004818,2459852.178858458,4.889577327110173,0.04747123716768259,182,/injections/inj_000341
inj_000342,1551428692,train,planet_like,injection,wd1856_like,0.8593776183922839,2459838.2550519765,8.986360351905585,0.4587299947284473,87,/injections/inj_000342
inj_000343,1551512225,train,planet_like,injection,short_deep,0.7686340224501671,2459835.701858346,17.553626951522098,0.3970377873480645,180,/injections/inj_000343
inj_000344,1201115447,train,planet_like,injection,roche_boundary,0.28286276429533,2459848.4608908794,9.529733108705562,0.20594435091486252,251,/injections/inj_000344
inj_000345,1551636908,train,planet_like,injection,wd1856_like,1.5839808237120196,2459851.3554299898,6.7423651924890295,0.32872007698695915,34,/injections/inj_000345
inj_000346,162395115,test,planet_like,injection,short_deep,0.1786039662472793,2459837.004201711,13.812600999443596,0.35497391276244905,622,/injections/inj_000346
inj_000347,1551496591,train,planet_like,injection,roche_boundary,0.3030496376735143,2459831.32977814,13.446722455498803,0.16201916258014964,355,/injections/inj_000347
inj_000348,1551352156,test,planet_like,injection,wd1856_like,0.8037573814843249,2459843.785634387,6.802093792607446,0.5176348471583024,68,/injections/inj_000348
inj_000349,1551545374,test,planet_like,injection,short_deep,0.5603195422794726,2459844.0223365272,16.954022205734873,0.4641213921079248,251,/injections/inj_000349
inj_000350,1551308934,train,planet_like,injection,roche_boundary,0.2832334805981252,2459851.7382848775,13.67983342104832,0.2199254332623825,385,/injections/inj_000350
inj_000351,1551431521,train,planet_like,injection,wd1856_like,1.1855379563632022,2459849.9139866936,5.729131037030213,0.2891823871983773,39,/injections/inj_000351
inj_000352,1201235175,train,planet_like,injection,short_deep,0.13519227175914486,2459829.5069913804,15.275411767465343,0.37369131639912434,831,/injections/inj_000352
inj_000353,1551369226,validation,planet_like,injection,roche_boundary,0.2849292620521904,2459839.7430701023,12.790931752317157,0.28286483399802104,363,/injections/inj_000353
inj_000354,1551546676,train,planet_like,injection,wd1856_like,1.3450020293063731,2459852.3549313038,9.585825710886986,0.3928017093521975,60,/injections/inj_000354
inj_000355,100859318,train,planet_like,injection,short_deep,0.17975142128200125,2459839.5305936546,16.34587436971176,0.2784929650265875,747,/injections/inj_000355
inj_000356,1551470632,train,planet_like,injection,roche_boundary,0.19574731689363026,2459850.044662392,13.627910143121827,0.11801824147159783,556,/injections/inj_000356
inj_000357,1551335821,train,planet_like,injection,wd1856_like,1.3789678215775003,2459848.290320556,6.308113276153646,0.141573341994435,34,/injections/inj_000357
inj_000358,1551332737,train,planet_like,injection,short_deep,0.7028913569803629,2459845.474781286,3.0124817170571117,0.2538615059728538,34,/injections/inj_000358
inj_000359,187865657,validation,planet_like,injection,roche_boundary,0.2992428681177688,2459830.21814452,7.4268730700752545,0.2553971173476952,199,/injections/inj_000359
inj_000360,1551381397,test,planet_like,injection,wd1856_like,0.9077894714441509,2459831.4518705993,4.653575981848814,0.4792385422036127,40,/injections/inj_000360
inj_000361,1551519319,train,planet_like,injection,short_deep,0.3072429486023613,2459839.1662672,3.7023390163520986,0.11690513728288375,98,/injections/inj_000361
inj_000362,1551550079,train,planet_like,injection,roche_boundary,0.20731264189163373,2459826.641006589,13.313786260051659,0.19195954001600735,516,/injections/inj_000362
inj_000363,1551445087,train,planet_like,injection,wd1856_like,0.92460181052725,2459831.786323415,7.086149595261753,0.31453233247336065,63,/injections/inj_000363
inj_000364,1551419082,validation,planet_like,injection,short_deep,0.9746040718383198,2459830.0881857844,12.594088318696778,0.37212819321683765,106,/injections/inj_000364
inj_000365,1551747847,test,planet_like,injection,roche_boundary,0.2625584419827347,2459826.3485102863,13.10152526989795,0.2190579950069182,408,/injections/inj_000365
inj_000366,150692998,train,planet_like,injection,wd1856_like,1.7957443116896445,2459830.7066098773,4.523026962036035,0.39793877998981486,21,/injections/inj_000366
inj_000367,1551489632,validation,planet_like,injection,short_deep,0.4884668369027679,2459851.4214585875,18.920049377473852,0.09254996902474122,303,/injections/inj_000367
inj_000368,1551496117,validation,planet_like,injection,roche_boundary,0.2046952184328885,2459842.15965476,10.690775304305175,0.04715196099381319,420,/injections/inj_000368
inj_000369,1551635963,test,planet_like,injection,wd1856_like,1.1472352721577914,2459836.886257968,5.972568350079034,0.07649948388965656,41,/injections/inj_000369
inj_000370,1271203077,test,planet_like,injection,short_deep,0.5323286425524503,2459841.1143061873,6.8714521227007115,0.38582009679989804,96,/injections/inj_000370
inj_000371,1551707814,test,planet_like,injection,roche_boundary,0.1805446108218388,2459851.3912974866,5.152731990871649,0.04443974154825711,221,/injections/inj_000371
inj_000372,1551276970,train,planet_like,injection,wd1856_like,1.1243347343717487,2459852.189392749,8.82242615486661,0.4521619331827361,61,/injections/inj_000372
inj_000373,1271209406,train,planet_like,injection,short_deep,1.4748039707139835,2459832.871945916,13.449419991832862,0.2386371216544611,69,/injections/inj_000373
inj_000374,1551597068,train,planet_like,injection,roche_boundary,0.2450860678648907,2459844.169038353,7.475268236517269,0.22173327466371423,247,/injections/inj_000374
inj_000375,1551414530,train,planet_like,injection,wd1856_like,1.5416370514285433,2459845.99986708,11.600437274817114,0.22901099992976387,68,/injections/inj_000375
