injection_id,tic,sector,camera,ccd,tessmag,aperture,apertures,signal_family,period_d,t0_d,t0_bjd,duration_min,depth,radius_rearth,radius_rwd,impact_b,a_over_rwd,inclination_deg,target_depth,geometric_depth,model_depth,sampled_model_depth,duration_model,injection_model,sampling_mode,grid_period_bin,grid_radius_bin,grid_depth_bin,grid_cell_id,period_bin_lo_d,period_bin_hi_d,radius_bin_lo_rearth,radius_bin_hi_rearth,depth_bin_lo,depth_bin_hi,baseline,n_cadences,n_quality_zero,n_in_transit,n_good_in_transit,split,label,label_source,source_export_h5,source_target_group,h5_group
inj_000166,2005111747,56,2,2,17.60783375599971,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,1.7196171365850081,2845.5659379645826,2459845.5659379647,9.21445918113018,0.6883486490314245,10.785674374139303,7.606322743309044,7.28564292399737,391.8881335414925,88.93474539023848,0.6883486490314225,0.6883486490314245,0.6380143451087557,0.63785444962279,wd_density_batman,batman_quadratic,period_depth_grid,6,,6,p06_d06,1.6966880700129412,2.822847019167284,,,0.5982,0.6974,1.0,11775,10222,38,32,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000166
inj_000167,2040429252,56,2,4,19.81883368149878,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,1.724779662335684,2834.847854333415,2459834.8478543335,8.040699955013089,0.6984845273689461,7.945797237045546,5.603571565517865,5.259026195513579,392.67207612162434,89.23261919453591,0.698484527368947,0.6984845273689461,0.6286960198764282,0.6280641931751265,wd_density_batman,batman_quadratic,period_depth_grid,6,,7,p06_d07,1.6966880700129412,2.822847019167284,,,0.6974,0.7966,1.0,11775,11775,36,36,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000167
inj_000168,1718202849,56,4,2,19.86157886605778,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,1.745128054964974,2846.052707719911,2459846.05270772,4.459069206975394,0.8600477859796647,1.81009086935049,1.2765205836371607,0.5617462793878008,395.7544471688258,89.91867254555385,0.8600477859796646,0.8600477859796647,0.5035010572399691,0.5032145677389646,wd_density_batman,batman_quadratic,period_depth_grid,6,,8,p06_d08,1.6966880700129412,2.822847019167284,,,0.7966,0.8957999999999999,1.0,11775,11775,19,19,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000168
inj_000169,2025682943,56,1,2,19.70311217621863,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,2.5060605589428215,2837.1583234716304,2459837.1583234714,8.881437254573022,0.9918423358142073,5.484166268901862,3.8675688855631094,2.919597077633605,503.7348269423851,89.66791748742503,0.9918423358142083,0.9918423358142073,0.9318995737224449,0.9317376368411671,wd_density_batman,batman_quadratic,period_depth_grid,6,,9,p06_d09,1.6966880700129412,2.822847019167284,,,0.8957999999999999,0.995,1.0,11775,10263,29,22,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000169
inj_000170,2053026785,56,1,3,18.91782286381721,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,3.98620288031718,2849.146620721158,2459849.146620721,3.876348234868569,0.07337412634130695,4.22703634204394,2.981009953570792,3.705107482076472,686.4051542365853,89.69072485694555,0.07337412634130767,0.07337412634130695,0.041857183121492225,0.03816584987817773,wd_density_batman,batman_quadratic,period_depth_grid,7,,0,p07_d00,2.822847019167284,4.696482184589677,,,0.003,0.1022,1.0,11775,10372,9,8,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000170
inj_000171,1400878736,56,4,1,19.09931016433707,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,3.7505319053992014,2847.330295225203,2459847.330295225,5.378554639935488,0.12753292079404896,6.5634366438384,4.628696888717253,5.2373882287490705,659.0770357761521,89.5446914651759,0.1275329207940501,0.12753292079404896,0.09550006246189935,0.09527617811925637,wd_density_batman,batman_quadratic,period_depth_grid,7,,1,p07_d01,2.822847019167284,4.696482184589677,,,0.1022,0.2014,1.0,11775,11475,12,12,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000171
inj_000172,1102630034,56,4,3,19.75853261094905,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,2.86136456084834,2839.2465223712393,2459839.246522371,3.816412928997298,0.2458208012534172,1.671871006499727,1.179044538105913,1.4779147268593644,550.2876078438026,89.8461197800554,0.24582080125341707,0.2458208012534172,0.13543785881270076,0.1349794181691356,wd_density_batman,batman_quadratic,period_depth_grid,7,,2,p07_d02,2.822847019167284,4.696482184589677,,,0.2014,0.3006,0.9999999701976776,11775,10740,10,9,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000172
inj_000173,2053435262,56,1,4,19.75786131676967,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,2.876723154427354,2839.089570177256,2459839.0895701773,7.3949568090496385,0.3579198316967166,7.610099422425692,5.366829213241362,5.562739585841788,552.2549910541588,89.42286281549337,0.35791983169671726,0.3579198316967166,0.3106450193375948,0.30865016788863997,wd_density_batman,batman_quadratic,period_depth_grid,7,,3,p07_d03,2.822847019167284,4.696482184589677,,,0.3006,0.3998,0.9999999701976776,11775,10714,19,19,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000173
inj_000174,2003544831,56,2,4,19.74080756967756,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,3.9221564210683395,2840.0941817654366,2459840.0941817653,8.161303216800183,0.4515872758398854,6.271514971440947,4.422826548208411,4.461481116263284,679.0329937533195,89.6235442461303,0.4515872758398885,0.4515872758398854,0.40276401396899597,0.4017120412606603,wd_density_batman,batman_quadratic,period_depth_grid,7,,4,p07_d04,2.822847019167284,4.696482184589677,,,0.3998,0.499,1.0,11775,11775,16,16,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000174
inj_000175,1976320755,56,3,1,19.62197087317185,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,4.397924696272904,2843.5597507193165,2459843.5597507195,5.294312490428836,0.527219850592524,1.6134833383998042,1.1378681190530557,0.9303620783833317,732.8911253436066,89.92726636606183,0.527219850592524,0.527219850592524,0.36936133639701907,0.35687549124687534,wd_density_batman,batman_quadratic,period_depth_grid,7,,5,p07_d05,2.822847019167284,4.696482184589677,,,0.499,0.5982,1.0,11775,11486,13,13,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000175
inj_000176,1718191299,56,4,2,19.4403710047152,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,4.4153361891899054,2848.909192581657,2459848.9091925817,4.985831917123965,0.6283109123687098,1.1984450155197282,0.8451728896998623,0.35716289337946383,734.8242073149362,89.97215126149715,0.6283109123687097,0.6283109123687098,0.3922807677100544,0.3922363010330566,wd_density_batman,batman_quadratic,period_depth_grid,7,,6,p07_d06,2.822847019167284,4.696482184589677,,,0.5982,0.6974,1.0,11775,11775,8,8,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000176
inj_000177,1958777914,56,2,2,19.87576204343289,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,3.183815533862883,2848.173640753327,2459848.173640753,5.7191529957899006,0.7389948059758613,2.188135784286885,1.5431271521951424,1.051261206728313,590.8894035092004,89.89806406794727,0.738994805975861,0.7389948059758613,0.5474179984863622,0.5422837661840667,wd_density_batman,batman_quadratic,period_depth_grid,7,,7,p07_d07,2.822847019167284,4.696482184589677,,,0.6974,0.7966,1.0,11775,10935,13,13,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000177
inj_000178,2053013221,56,1,3,19.60499672776589,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,3.712787450312101,2828.265949786746,2459828.2659497866,6.188417605819014,0.8272617773022415,2.199864243992801,1.551398350333572,0.917979703563552,654.647723324657,89.91965697266538,0.8272617773022415,0.8272617773022415,0.6345906166679023,0.6345577296705224,wd_density_batman,batman_quadratic,period_depth_grid,7,,8,p07_d08,2.822847019167284,4.696482184589677,,,0.7966,0.8957999999999999,1.0,11775,10385,13,11,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000178
inj_000179,27805416,56,2,3,16.91977942658802,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,3.1188616987366915,2852.6623981164007,2459852.662398116,7.296785277690317,0.9130054005261358,3.4025130357841964,2.3995358464135075,1.645378420352237,582.8252360776833,89.83824762797116,0.9130054005261353,0.9130054005261358,0.7864837103782945,0.7853856728559103,wd_density_batman,batman_quadratic,period_depth_grid,7,,9,p07_d09,2.822847019167284,4.696482184589677,,,0.8957999999999999,0.995,1.0,11775,11467,20,20,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000179
inj_000180,1400766550,56,4,4,19.33171226623084,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,6.121726635565391,2850.3964780131673,2459850.396478013,3.7111632736484528,0.08042359758744785,2.0806265874166336,1.4673090233603063,2.1511306233439687,913.67180904335,89.86510383866002,0.08042359758744788,0.08042359758744785,0.04360093184694869,0.043524339138816925,wd_density_batman,batman_quadratic,period_depth_grid,8,,0,p08_d00,4.696482184589677,7.8137230818391386,,,0.003,0.1022,1.0,11775,11702,6,6,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000180
inj_000181,2008827162,56,3,1,19.94987787810134,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,7.351793144194425,2848.3220392016497,2459848.322039202,8.13847787588876,0.19107242621502324,7.509661867852633,5.2959981804166425,5.781351491490209,1032.2933338328628,89.67911371590357,0.19107242621502696,0.19107242621502324,0.16837532387524157,0.1495798974355843,wd_density_batman,batman_quadratic,period_depth_grid,8,,1,p08_d01,4.696482184589677,7.8137230818391386,,,0.1022,0.2014,1.0,11775,11519,8,8,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000181
inj_000182,1979576160,56,3,3,18.26793440063583,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,5.6478979512079,2832.5353998360356,2459832.535399836,8.43789882036869,0.21250663926098343,9.238711205829814,6.515366283656713,6.965303778079631,865.8955298587815,89.53910512324153,0.21250663926100166,0.21250663926098343,0.189262001312551,0.18897640628391688,wd_density_batman,batman_quadratic,period_depth_grid,8,,2,p08_d02,4.696482184589677,7.8137230818391386,,,0.2014,0.3006,1.0,11775,11514,13,13,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000182
inj_000183,422059840,56,1,3,16.47372794515195,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,7.077545516676892,2831.9937666693017,2459831.993766669,7.619542866980003,0.32482376962297,4.265381102350499,3.0080516212764143,3.2367328824298065,1006.4589146177325,89.81573867492159,0.3248237696229682,0.32482376962297,0.2820736313957123,0.27970712895120775,wd_density_batman,batman_quadratic,period_depth_grid,8,,3,p08_d03,4.696482184589677,7.8137230818391386,,,0.3006,0.3998,1.0,11775,9382,7,7,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000183
inj_000184,1401022075,56,4,3,18.98134908950773,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,6.531356694109438,2835.577391741811,2459835.577391742,8.073704166749067,0.43914130520975353,4.147402006345346,2.924849862160573,2.9640057098495056,953.9886442419584,89.82198394930663,0.43914130520975353,0.43914130520975353,0.38815102787606015,0.3843694395743811,wd_density_batman,batman_quadratic,period_depth_grid,8,,4,p08_d04,4.696482184589677,7.8137230818391386,,,0.3998,0.499,1.0,11775,11566,10,10,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000184
inj_000185,2004372659,56,2,2,20.17364956471974,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,4.70480845829523,2828.246778744332,2459828.2467787443,5.30389325821835,0.5324702969986556,1.5006088305635483,1.0582662410144152,0.825611870350001,766.6001531525768,89.9382936663436,0.5324702969986554,0.5324702969986556,0.370155647182583,0.35018599228346703,wd_density_batman,batman_quadratic,period_depth_grid,8,,5,p08_d05,4.696482184589677,7.8137230818391386,,,0.499,0.5982,1.0,11775,10999,9,8,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000185
inj_000186,1551622150,56,4,2,20.05003411253754,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,6.045247772504365,2846.037245721352,2459846.0372457216,9.802353567206321,0.6241229099692954,5.335319055048778,3.7625981708228693,3.5226536798215244,906.0461946739133,89.77723685810092,0.6241229099692948,0.6241229099692954,0.5785540335775488,0.5782198093602902,wd_density_batman,batman_quadratic,period_depth_grid,8,,6,p08_d06,4.696482184589677,7.8137230818391386,,,0.5982,0.6974,1.0,11775,11627,11,11,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000186
inj_000187,1717425913,56,3,4,19.15443987977592,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,5.877912882183407,2846.2485982994913,2459846.2485982995,13.87201636393885,0.7621376934544666,9.89239176001253,6.976357881739853,6.531406518780779,889.2482794668455,89.57916658235251,0.762137693454473,0.7621376934544666,0.7398683599107547,0.7369986886292137,wd_density_batman,batman_quadratic,period_depth_grid,8,,7,p08_d07,4.696482184589677,7.8137230818391386,,,0.6974,0.7966,1.0000000298023224,11775,11558,20,16,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000187
inj_000188,2006261981,56,2,1,20.17082951701573,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,5.084005467603076,2835.8259955038334,2459835.825995504,6.922619703198533,0.8896979352984898,2.1578699817113702,1.5217829641092664,0.7801328346988519,807.2566094945452,89.94462934670386,0.8896979352984895,0.8896979352984898,0.712676345211055,0.7078758535581889,wd_density_batman,batman_quadratic,period_depth_grid,8,,8,p08_d08,4.696482184589677,7.8137230818391386,,,0.7966,0.8957999999999999,1.0,11775,9143,10,6,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000188
inj_000189,2040015050,56,1,1,19.26288765876389,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,7.368484457180125,2828.484672964286,2459828.484672964,10.341063789945677,0.9666130818182477,3.704182266128224,2.6122804044379957,1.7402748774135164,1033.8552038402258,89.90355472179701,0.9666130818182473,0.9666130818182477,0.9094149047459589,0.9059351765236885,wd_density_batman,batman_quadratic,period_depth_grid,8,,9,p08_d09,4.696482184589677,7.8137230818391386,,,0.8957999999999999,0.995,0.9999999701976776,11775,9604,12,6,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000189
inj_000190,1717732205,56,4,1,18.73334000900155,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,10.923045494375861,2832.0289884660215,2459832.028988466,5.97191887936308,0.053596681435613094,7.190094616644588,5.070631498041301,5.855103622995507,1344.1160445039416,89.75041307738528,0.05359668143560263,0.053596681435613094,0.041855777257246096,0.033955392102982485,wd_density_batman,batman_quadratic,period_depth_grid,9,,0,p09_d00,7.8137230818391386,13.0,,,0.003,0.1022,1.0,11775,11481,4,4,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000190
inj_000191,2003286954,56,2,3,19.40159784581178,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,9.574461029129647,2840.8762316476514,2459840.8762316476,5.992779671606735,0.1279994666276794,3.79695481933112,2.6777058898461203,3.2710139510920575,1231.0730595137775,89.84776247583373,0.12799946662767903,0.1279994666276794,0.10083728128419633,0.10075874951138686,wd_density_batman,batman_quadratic,period_depth_grid,9,,1,p09_d01,7.8137230818391386,13.0,,,0.1022,0.2014,1.0,11775,11478,5,5,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000191
inj_000192,2025656799,56,1,2,19.7175324377987,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,8.543560380559605,2828.3956426361956,2459828.3956426363,5.796370151498296,0.24780658418670884,2.018149161281688,1.4232484063910897,1.7377394235324393,1141.0382390829743,89.9127415980117,0.24780658418670912,0.24780658418670884,0.190518333370161,0.19031771195474445,wd_density_batman,batman_quadratic,period_depth_grid,9,,2,p09_d02,7.8137230818391386,13.0,,,0.2014,0.3006,0.9999999701976776,11775,10126,4,3,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000192
inj_000193,2015522585,56,3,2,18.06893258823542,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,11.024210255464055,2836.9057302141755,2459836.905730214,8.408655387147288,0.34061453095747873,3.6021921369075423,2.540354457800449,2.7330412257524195,1352.4023869772739,89.88421209873303,0.34061453095747857,0.34061453095747873,0.3027643893524853,0.3026096347938353,wd_density_batman,batman_quadratic,period_depth_grid,9,,3,p09_d03,7.8137230818391386,13.0,,,0.3006,0.3998,1.0,11775,11775,8,8,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000193
inj_000194,2025629111,56,1,2,19.90757192657579,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,12.867993640354587,2830.7985792089025,2459830.798579209,8.488084120827128,0.41496685605149325,2.7243555104213457,1.9212824864676894,1.9694472929448135,1499.2756765860813,89.92473628961409,0.4149668560514931,0.41496685605149325,0.36808321632285834,0.3527764999686014,wd_density_batman,batman_quadratic,period_depth_grid,9,,4,p09_d04,7.8137230818391386,13.0,,,0.3998,0.499,1.0000000298023224,11775,10050,5,5,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000194
inj_000195,2040434458,56,2,4,19.32449109366999,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,11.815097818368962,2833.620568344649,2459833.620568345,11.0270310123311,0.5627882159248276,4.518219485750116,3.186359465489212,3.034624457282953,1416.334447262279,89.8772385242925,0.5627882159248266,0.5627882159248276,0.5288101144740232,0.4985722853824762,wd_density_batman,batman_quadratic,period_depth_grid,9,,5,p09_d05,7.8137230818391386,13.0,,,0.499,0.5982,1.0,11775,11775,7,7,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000195
inj_000196,1976433302,56,3,2,19.54397829169461,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,12.193024175746325,2838.137678008899,2459838.137678009,7.389995693269601,0.6959496835379114,1.3599541060284615,0.9590730711603072,0.4246189670589282,1446.37828681035,89.9831794522325,0.6959496835379114,0.6959496835379114,0.5452060092707498,0.5308929138140845,wd_density_batman,batman_quadratic,period_depth_grid,9,,6,p09_d06,7.8137230818391386,13.0,,,0.5982,0.6974,0.9999999701976776,11775,11628,6,6,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000196
inj_000197,1201190088,56,4,4,19.94154946421243,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,10.034231082733925,2829.1928584220286,2459829.192858422,11.117037969445331,0.7840506499898605,4.073330747149679,2.8726129890730245,2.3603950133256033,1270.175317581219,89.893525918655,0.7840506499898613,0.7840506499898605,0.7391968470526727,0.7378018926980604,wd_density_batman,batman_quadratic,period_depth_grid,9,,7,p09_d07,7.8137230818391386,13.0,,,0.6974,0.7966,1.0,11775,10945,9,9,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000197
inj_000198,1960181035,56,2,2,19.86657656486443,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,8.608393396542777,2829.1652830221806,2459829.165283022,10.858842743686699,0.8787482115592716,3.9752596321756197,2.803450827634381,2.1227020651195785,1146.8034937402385,89.89394701044499,0.8787482115592713,0.8787482115592716,0.8279146739208548,0.8149844476231607,wd_density_batman,batman_quadratic,period_depth_grid,9,,8,p09_d08,7.8137230818391386,13.0,,,0.7966,0.8957999999999999,1.0,11775,11595,9,9,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000198
inj_000199,2000740367,56,1,2,19.09241349035558,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,10.462065752003761,2837.02436281722,2459837.0243628174,19.490254460085172,0.9929683504366269,10.206269044602722,7.197711859763781,6.2471141589910495,1306.0282378916945,89.72593652266644,0.9929683504366335,0.9929683504366269,0.9860958291643771,0.9857134882236955,wd_density_batman,batman_quadratic,period_depth_grid,9,,9,p09_d09,7.8137230818391386,13.0,,,0.8957999999999999,0.995,1.0,11775,11093,17,17,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000199
inj_000200,1978740558,56,3,4,19.6841406471029,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.11230367413692977,2831.1441569294207,2459831.1441569296,2.0,0.026414321284975385,0.6415649755356337,0.45244739414976276,1.2642261910462254,63.553125468459115,88.86017245262053,0.02641432128497538,0.026414321284975385,0.0036606261116071126,0.0036603720593605393,wd_density_batman,batman_quadratic,period_depth_grid,0,,0,p00_d00,0.07999999999999999,0.13309916273040112,,,0.003,0.1022,1.0,11775,10657,146,133,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000200
inj_000201,2004042957,56,2,3,19.82378744730115,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.10465074123571334,2833.9301044335452,2459833.9301044336,2.0,0.12960362086798494,3.8062948368774037,2.6842926998517647,3.274197797925501,60.632081256909096,86.90446035814739,0.12960362086798558,0.12960362086798494,0.02711502210793293,0.027114901523481394,wd_density_batman,batman_quadratic,period_depth_grid,0,,1,p00_d01,0.07999999999999999,0.13309916273040112,,,0.1022,0.2014,0.9999999701976776,11775,11584,157,155,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000201
inj_000202,2052954663,56,1,3,19.6397325960999,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.1247700723952236,2830.513965357379,2459830.5139653576,2.0,0.2614151185195635,1.9443166706079638,1.3711799187355351,1.6560864832546023,68.17333735480273,88.60801737869113,0.26141511851956334,0.2614151185195635,0.055791712577606845,0.055791600940467645,wd_density_batman,batman_quadratic,period_depth_grid,0,,2,p00_d02,0.07999999999999999,0.13309916273040112,,,0.2014,0.3006,1.0,11775,10269,131,110,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000202
inj_000203,1980743901,56,3,3,19.43448979777225,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.10596820147296286,2850.0743524871227,2459850.074352487,2.0,0.3524997881074111,1.589808552275059,1.1211720778138172,1.21184818726194,61.139888988438145,88.8642711839345,0.35249978810741117,0.3524997881074111,0.07212881667613558,0.0721288299505477,wd_density_batman,batman_quadratic,period_depth_grid,0,,3,p00_d03,0.07999999999999999,0.13309916273040112,,,0.3006,0.3998,0.9999999701976776,11775,9632,152,127,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000203
